Time, Event, Position, Broken Parts, Spare Parts
32306078, Repair, -, 0, 2
32306222, Break, 0, 1, 1
32306242, Repair, -, 0, 2
32307927, Break, 0, 1, 1
32307940, Repair, -, 0, 2
32308788, Break, 1, 1, 1
32308801, Repair, -, 0, 2
32308920, Break, 1, 1, 1
32308939, Repair, -, 0, 2
32312734, Break, 2, 1, 1
32312754, Repair, -, 0, 2
32312779, Break, 0, 1, 1
32312791, Repair, -, 0, 2
32315340, Break, 2, 1, 1
32315356, Repair, -, 0, 2
32317791, Break, 2, 1, 1
32317809, Repair, -, 0, 2
32318586, Break, 1, 1, 1
32318602, Repair, -, 0, 2
32319222, Break, 0, 1, 1
32319235, Repair, -, 0, 2
32320518, Break, 2, 1, 1
32320530, Repair, -, 0, 2
32320573, Break, 2, 1, 1
32320589, Repair, -, 0, 2
32321495, Break, 1, 1, 1
32321508, Repair, -, 0, 2
32322063, Break, 1, 1, 1
32322077, Repair, -, 0, 2
32322183, Break, 0, 1, 1
32322194, Repair, -, 0, 2
32323768, Break, 2, 1, 1
32323786, Repair, -, 0, 2
32324967, Break, 2, 1, 1
32324982, Repair, -, 0, 2
32325936, Break, 1, 1, 1
32325948, Repair, -, 0, 2
32327181, Break, 1, 1, 1
32327196, Repair, -, 0, 2
32329276, Break, 1, 1, 1
32329295, Repair, -, 0, 2
32329576, Break, 1, 1, 1
32329596, Repair, -, 0, 2
32331213, Break, 1, 1, 1
32331229, Repair, -, 0, 2
32332795, Break, 2, 1, 1
32332809, Repair, -, 0, 2
32334635, Break, 2, 1, 1
32334652, Repair, -, 0, 2
32336542, Break, 2, 1, 1
32336557, Repair, -, 0, 2
32336624, Break, 2, 1, 1
32336644, Repair, -, 0, 2
32337405, Break, 2, 1, 1
32337424, Repair, -, 0, 2
32338055, Break, 1, 1, 1
32338070, Repair, -, 0, 2
32339834, Break, 0, 1, 1
32339850, Repair, -, 0, 2
32340033, Break, 0, 1, 1
32340046, Repair, -, 0, 2
32341288, Break, 2, 1, 1
32341306, Repair, -, 0, 2
32343028, Break, 2, 1, 1
32343045, Repair, -, 0, 2
32343792, Break, 1, 1, 1
32343807, Repair, -, 0, 2
32344753, Break, 0, 1, 1
32344771, Repair, -, 0, 2
32350637, Break, 1, 1, 1
32350648, Repair, -, 0, 2
32350745, Break, 1, 1, 1
32350762, Repair, -, 0, 2
32350957, Break, 2, 1, 1
32350975, Repair, -, 0, 2
32351221, Break, 2, 1, 1
32351237, Repair, -, 0, 2
32351471, Break, 0, 1, 1
32351485, Repair, -, 0, 2
32351609, Break, 0, 1, 1
32351620, Repair, -, 0, 2
32351711, Break, 1, 1, 1
32351729, Repair, -, 0, 2
32353693, Break, 1, 1, 1
32353710, Repair, -, 0, 2
32354674, Break, 0, 1, 1
32354689, Repair, -, 0, 2
32355832, Break, 1, 1, 1
32355848, Repair, -, 0, 2
32355944, Break, 0, 1, 1
32355964, Repair, -, 0, 2
32356089, Break, 2, 1, 1
32356108, Repair, -, 0, 2
32358726, Break, 0, 1, 1
32358743, Repair, -, 0, 2
32360414, Break, 2, 1, 1
32360430, Repair, -, 0, 2
32361380, Break, 1, 1, 1
32361392, Repair, -, 0, 2
32363274, Break, 0, 1, 1
32363291, Repair, -, 0, 2
32365962, Break, 2, 1, 1
32365973, Repair, -, 0, 2
32365993, Break, 0, 1, 1
32366009, Repair, -, 0, 2
32366017, Break, 1, 1, 1
32366035, Repair, -, 0, 2
32367989, Break, 1, 1, 1
32368002, Repair, -, 0, 2
32369042, Break, 0, 1, 1
32369056, Repair, -, 0, 2
32369151, Break, 2, 1, 1
32369167, Repair, -, 0, 2
32371517, Break, 0, 1, 1
32371531, Repair, -, 0, 2
32371586, Break, 1, 1, 1
32371605, Repair, -, 0, 2
32371741, Break, 2, 1, 1
32371743, Break, 1, 2, 0
32371754, Repair, -, 1, 1
32371774, Repair, -, 0, 2
32374976, Break, 2, 1, 1
32374992, Repair, -, 0, 2
32376254, Break, 1, 1, 1
32376273, Repair, -, 0, 2
32377403, Break, 1, 1, 1
32377416, Repair, -, 0, 2
32379763, Break, 2, 1, 1
32379781, Repair, -, 0, 2
32379992, Break, 0, 1, 1
32380004, Repair, -, 0, 2
32380767, Break, 2, 1, 1
32380782, Repair, -, 0, 2
32384176, Break, 2, 1, 1
32384195, Repair, -, 0, 2
32384385, Break, 2, 1, 1
32384402, Repair, -, 0, 2
32386227, Break, 1, 1, 1
32386240, Repair, -, 0, 2
32387302, Break, 1, 1, 1
32387316, Repair, -, 0, 2
32388156, Break, 0, 1, 1
32388170, Repair, -, 0, 2
32388782, Break, 1, 1, 1
32388801, Repair, -, 0, 2
32395007, Break, 1, 1, 1
32395022, Repair, -, 0, 2
32396104, Break, 2, 1, 1
32396123, Repair, -, 0, 2
32397938, Break, 0, 1, 1
32397956, Repair, -, 0, 2
32398411, Break, 2, 1, 1
32398426, Repair, -, 0, 2
32403982, Break, 1, 1, 1
32403995, Repair, -, 0, 2
32407349, Break, 0, 1, 1
32407361, Repair, -, 0, 2
32407537, Break, 0, 1, 1
32407548, Repair, -, 0, 2
32409398, Break, 1, 1, 1
32409414, Repair, -, 0, 2
32411536, Break, 2, 1, 1
32411547, Repair, -, 0, 2
32412854, Break, 1, 1, 1
32412866, Repair, -, 0, 2
32414777, Break, 2, 1, 1
32414793, Repair, -, 0, 2
32416158, Break, 2, 1, 1
32416175, Repair, -, 0, 2
32417658, Break, 1, 1, 1
32417673, Repair, -, 0, 2
32418895, Break, 2, 1, 1
32418911, Repair, -, 0, 2
32421886, Break, 0, 1, 1
32421897, Repair, -, 0, 2
32422274, Break, 0, 1, 1
32422286, Repair, -, 0, 2
32422548, Break, 1, 1, 1
32422568, Repair, -, 0, 2
32423844, Break, 2, 1, 1
32423860, Repair, -, 0, 2
32424762, Break, 0, 1, 1
32424778, Repair, -, 0, 2
32425628, Break, 1, 1, 1
32425645, Repair, -, 0, 2
32425924, Break, 0, 1, 1
32425942, Repair, -, 0, 2
32427416, Break, 1, 1, 1
32427433, Repair, -, 0, 2
32427939, Break, 0, 1, 1
32427953, Repair, -, 0, 2
32429902, Break, 2, 1, 1
32429919, Repair, -, 0, 2
32430541, Break, 2, 1, 1
32430557, Repair, -, 0, 2
32431997, Break, 2, 1, 1
32432015, Repair, -, 0, 2
32433112, Break, 1, 1, 1
32433124, Repair, -, 0, 2
32434639, Break, 0, 1, 1
32434652, Repair, -, 0, 2
32437424, Break, 2, 1, 1
32437436, Repair, -, 0, 2
32438427, Break, 0, 1, 1
32438442, Repair, -, 0, 2
32443510, Break, 1, 1, 1
32443522, Repair, -, 0, 2
32443693, Break, 1, 1, 1
32443713, Repair, -, 0, 2
32444373, Break, 1, 1, 1
32444390, Repair, -, 0, 2
32445824, Break, 0, 1, 1
32445837, Repair, -, 0, 2
32447830, Break, 1, 1, 1
32447846, Repair, -, 0, 2
32449488, Break, 0, 1, 1
32449501, Repair, -, 0, 2
32449717, Break, 0, 1, 1
32449733, Repair, -, 0, 2
32450294, Break, 2, 1, 1
32450299, Break, 2, 2, 0
32450309, Repair, -, 1, 1
32450320, Repair, -, 0, 2
32452132, Break, 0, 1, 1
32452152, Repair, -, 0, 2
32452692, Break, 2, 1, 1
32452703, Repair, -, 0, 2
32456610, Break, 0, 1, 1
32456623, Repair, -, 0, 2
32459765, Break, 1, 1, 1
32459779, Repair, -, 0, 2
32460359, Break, 2, 1, 1
32460370, Repair, -, 0, 2
32461351, Break, 2, 1, 1
32461365, Repair, -, 0, 2
32463657, Break, 0, 1, 1
32463676, Repair, -, 0, 2
32466211, Break, 2, 1, 1
32466229, Repair, -, 0, 2
32467721, Break, 1, 1, 1
32467736, Repair, -, 0, 2
32468452, Break, 2, 1, 1
32468464, Repair, -, 0, 2
32468857, Break, 1, 1, 1
32468869, Repair, -, 0, 2
32470400, Break, 2, 1, 1
32470420, Repair, -, 0, 2
32472615, Break, 2, 1, 1
32472630, Repair, -, 0, 2
32473441, Break, 1, 1, 1
32473460, Repair, -, 0, 2
32473591, Break, 2, 1, 1
32473608, Repair, -, 0, 2
32474150, Break, 2, 1, 1
32474168, Repair, -, 0, 2
32474807, Break, 0, 1, 1
32474825, Repair, -, 0, 2
32474995, Break, 0, 1, 1
32475009, Repair, -, 0, 2
32475178, Break, 1, 1, 1
32475195, Repair, -, 0, 2
32476475, Break, 0, 1, 1
32476489, Repair, -, 0, 2
32476962, Break, 0, 1, 1
32476973, Repair, -, 0, 2
32477135, Break, 1, 1, 1
32477155, Repair, -, 0, 2
32477770, Break, 2, 1, 1
32477782, Repair, -, 0, 2
32479180, Break, 1, 1, 1
32479197, Repair, -, 0, 2
32480343, Break, 0, 1, 1
32480356, Repair, -, 0, 2
32481839, Break, 0, 1, 1
32481850, Repair, -, 0, 2
32482332, Break, 0, 1, 1
32482346, Repair, -, 0, 2
32484666, Break, 0, 1, 1
32484677, Repair, -, 0, 2
32485172, Break, 1, 1, 1
32485184, Repair, -, 0, 2
32485344, Break, 1, 1, 1
32485362, Repair, -, 0, 2
32486020, Break, 2, 1, 1
32486032, Repair, -, 0, 2
32486595, Break, 1, 1, 1
32486606, Repair, -, 0, 2
32487024, Break, 2, 1, 1
32487038, Repair, -, 0, 2
32487385, Break, 1, 1, 1
32487402, Repair, -, 0, 2
32488798, Break, 1, 1, 1
32488816, Repair, -, 0, 2
32489019, Break, 2, 1, 1
32489031, Repair, -, 0, 2
32490746, Break, 2, 1, 1
32490766, Repair, -, 0, 2
32490785, Break, 1, 1, 1
32490801, Repair, -, 0, 2
32492440, Break, 2, 1, 1
32492455, Repair, -, 0, 2
32493026, Break, 1, 1, 1
32493039, Repair, -, 0, 2
32493274, Break, 2, 1, 1
32493286, Repair, -, 0, 2
32494011, Break, 1, 1, 1
32494026, Repair, -, 0, 2
32494671, Break, 2, 1, 1
32494690, Repair, -, 0, 2
32500064, Break, 1, 1, 1
32500084, Repair, -, 0, 2
32500683, Break, 2, 1, 1
32500695, Repair, -, 0, 2
32501428, Break, 1, 1, 1
32501445, Repair, -, 0, 2
32502380, Break, 2, 1, 1
32502397, Repair, -, 0, 2
32502417, Break, 2, 1, 1
32502430, Repair, -, 0, 2
32503222, Break, 2, 1, 1
32503242, Repair, -, 0, 2
32505621, Break, 1, 1, 1
32505633, Repair, -, 0, 2
32505834, Break, 0, 1, 1
32505851, Repair, -, 0, 2
32506933, Break, 0, 1, 1
32506946, Repair, -, 0, 2
32508448, Break, 0, 1, 1
32508467, Repair, -, 0, 2
32509162, Break, 1, 1, 1
32509175, Repair, -, 0, 2
32517525, Break, 1, 1, 1
32517542, Repair, -, 0, 2
32519852, Break, 2, 1, 1
32519866, Repair, -, 0, 2
32528896, Break, 2, 1, 1
32528913, Repair, -, 0, 2
32529056, Break, 1, 1, 1
32529076, Repair, -, 0, 2
32530493, Break, 0, 1, 1
32530512, Repair, -, 0, 2
32534984, Break, 2, 1, 1
32534997, Repair, -, 0, 2
32535359, Break, 2, 1, 1
32535378, Repair, -, 0, 2
32535623, Break, 1, 1, 1
32535637, Repair, -, 0, 2
32539600, Break, 1, 1, 1
32539619, Repair, -, 0, 2
32540134, Break, 0, 1, 1
32540149, Repair, -, 0, 2
32542091, Break, 2, 1, 1
32542111, Repair, -, 0, 2
32542340, Break, 1, 1, 1
32542354, Repair, -, 0, 2
32543468, Break, 2, 1, 1
32543482, Repair, -, 0, 2
32543575, Break, 0, 1, 1
32543576, Break, 0, 2, 0
32543593, Repair, -, 1, 1
32543604, Repair, -, 0, 2
32545508, Break, 2, 1, 1
32545524, Repair, -, 0, 2
32547752, Break, 0, 1, 1
32547772, Repair, -, 0, 2
32549930, Break, 1, 1, 1
32549947, Repair, -, 0, 2
32552248, Break, 2, 1, 1
32552268, Repair, -, 0, 2
32553060, Break, 2, 1, 1
32553076, Repair, -, 0, 2
32558799, Break, 2, 1, 1
32558819, Repair, -, 0, 2
32559548, Break, 0, 1, 1
32559566, Repair, -, 0, 2
32560746, Break, 0, 1, 1
32560760, Repair, -, 0, 2
32561974, Break, 0, 1, 1
32561985, Repair, -, 0, 2
32562828, Break, 0, 1, 1
32562839, Repair, -, 0, 2
32565255, Break, 1, 1, 1
32565266, Repair, -, 0, 2
32565740, Break, 2, 1, 1
32565756, Repair, -, 0, 2
32570140, Break, 1, 1, 1
32570151, Repair, -, 0, 2
32570535, Break, 2, 1, 1
32570552, Repair, -, 0, 2
32571576, Break, 0, 1, 1
32571595, Repair, -, 0, 2
32571796, Break, 2, 1, 1
32571812, Repair, -, 0, 2
32572099, Break, 0, 1, 1
32572110, Repair, -, 0, 2
32575382, Break, 2, 1, 1
32575400, Repair, -, 0, 2
32577488, Break, 0, 1, 1
32577501, Repair, -, 0, 2
32578572, Break, 1, 1, 1
32578589, Repair, -, 0, 2
32579319, Break, 0, 1, 1
32579339, Repair, -, 0, 2
32581060, Break, 0, 1, 1
32581071, Repair, -, 0, 2
32581297, Break, 2, 1, 1
32581308, Repair, -, 0, 2
32583441, Break, 2, 1, 1
32583452, Repair, -, 0, 2
32585134, Break, 2, 1, 1
32585146, Repair, -, 0, 2
32587956, Break, 2, 1, 1
32587976, Repair, -, 0, 2
32588414, Break, 1, 1, 1
32588427, Repair, -, 0, 2
32596465, Break, 0, 1, 1
32596478, Repair, -, 0, 2
32596597, Break, 2, 1, 1
32596614, Repair, -, 0, 2
32597181, Break, 1, 1, 1
32597197, Repair, -, 0, 2
32597735, Break, 2, 1, 1
32597749, Repair, -, 0, 2
32597796, Break, 1, 1, 1
32597814, Repair, -, 0, 2
32598459, Break, 2, 1, 1
32598471, Repair, -, 0, 2
32599289, Break, 1, 1, 1
32599309, Repair, -, 0, 2
32599603, Break, 2, 1, 1
32599619, Repair, -, 0, 2
32600476, Break, 0, 1, 1
32600490, Repair, -, 0, 2
32600654, Break, 2, 1, 1
32600666, Repair, -, 0, 2
32600751, Break, 2, 1, 1
32600762, Repair, -, 0, 2
32601603, Break, 2, 1, 1
32601618, Repair, -, 0, 2
32605045, Break, 0, 1, 1
32605064, Repair, -, 0, 2
32609863, Break, 0, 1, 1
32609879, Repair, -, 0, 2
32611079, Break, 2, 1, 1
32611095, Repair, -, 0, 2
32611521, Break, 2, 1, 1
32611537, Repair, -, 0, 2
32612274, Break, 0, 1, 1
32612289, Repair, -, 0, 2
32614466, Break, 2, 1, 1
32614482, Repair, -, 0, 2
32617848, Break, 0, 1, 1
32617860, Repair, -, 0, 2
32618337, Break, 0, 1, 1
32618355, Repair, -, 0, 2
32619101, Break, 0, 1, 1
32619114, Repair, -, 0, 2
32620021, Break, 0, 1, 1
32620039, Repair, -, 0, 2
32620625, Break, 0, 1, 1
32620642, Repair, -, 0, 2
32621072, Break, 1, 1, 1
32621085, Repair, -, 0, 2
32621230, Break, 0, 1, 1
32621242, Repair, -, 0, 2
32623994, Break, 1, 1, 1
32624010, Repair, -, 0, 2
32624466, Break, 0, 1, 1
32624482, Repair, -, 0, 2
32626347, Break, 1, 1, 1
32626358, Repair, -, 0, 2
32627297, Break, 0, 1, 1
32627312, Repair, -, 0, 2
32629380, Break, 1, 1, 1
32629400, Repair, -, 0, 2
32630783, Break, 1, 1, 1
32630797, Repair, -, 0, 2
32631212, Break, 0, 1, 1
32631232, Repair, -, 0, 2
32632653, Break, 0, 1, 1
32632667, Repair, -, 0, 2
32632669, Break, 2, 1, 1
32632689, Repair, -, 0, 2
32633270, Break, 2, 1, 1
32633290, Repair, -, 0, 2
32633292, Break, 2, 1, 1
32633305, Repair, -, 0, 2
32633316, Break, 0, 1, 1
32633328, Repair, -, 0, 2
32633776, Break, 2, 1, 1
32633789, Repair, -, 0, 2
32634719, Break, 1, 1, 1
32634731, Repair, -, 0, 2
32635761, Break, 1, 1, 1
32635776, Repair, -, 0, 2
32638861, Break, 1, 1, 1
32638874, Repair, -, 0, 2
32643432, Break, 2, 1, 1
32643451, Repair, -, 0, 2
32647253, Break, 0, 1, 1
32647272, Repair, -, 0, 2
32648499, Break, 2, 1, 1
32648510, Repair, -, 0, 2
32649502, Break, 0, 1, 1
32649518, Repair, -, 0, 2
32650772, Break, 1, 1, 1
32650787, Repair, -, 0, 2
32652065, Break, 0, 1, 1
32652080, Repair, -, 0, 2
32654033, Break, 1, 1, 1
32654047, Repair, -, 0, 2
32657824, Break, 0, 1, 1
32657844, Repair, -, 0, 2
32658057, Break, 2, 1, 1
32658070, Repair, -, 0, 2
32660273, Break, 0, 1, 1
32660284, Repair, -, 0, 2
32660677, Break, 2, 1, 1
32660691, Repair, -, 0, 2
32665577, Break, 2, 1, 1
32665596, Repair, -, 0, 2
32665786, Break, 2, 1, 1
32665800, Repair, -, 0, 2
32666728, Break, 1, 1, 1
32666743, Repair, -, 0, 2
32668590, Break, 0, 1, 1
32668604, Repair, -, 0, 2
32673389, Break, 1, 1, 1
32673401, Repair, -, 0, 2
32674653, Break, 2, 1, 1
32674664, Repair, -, 0, 2
32676777, Break, 1, 1, 1
32676794, Repair, -, 0, 2
32677430, Break, 2, 1, 1
32677444, Repair, -, 0, 2
32679483, Break, 0, 1, 1
32679496, Repair, -, 0, 2
32679510, Break, 0, 1, 1
32679525, Repair, -, 0, 2
32679905, Break, 0, 1, 1
32679924, Repair, -, 0, 2
32682508, Break, 0, 1, 1
32682522, Repair, -, 0, 2
32683536, Break, 0, 1, 1
32683555, Repair, -, 0, 2
32686291, Break, 2, 1, 1
32686303, Repair, -, 0, 2
32687384, Break, 1, 1, 1
32687399, Repair, -, 0, 2
32687995, Break, 0, 1, 1
32688007, Repair, -, 0, 2
32688181, Break, 1, 1, 1
32688196, Repair, -, 0, 2
32689317, Break, 2, 1, 1
32689330, Repair, -, 0, 2
32690327, Break, 1, 1, 1
32690344, Repair, -, 0, 2
32690488, Break, 1, 1, 1
32690499, Repair, -, 0, 2
32691836, Break, 2, 1, 1
32691852, Repair, -, 0, 2
32693167, Break, 1, 1, 1
32693183, Repair, -, 0, 2
32695896, Break, 0, 1, 1
32695908, Repair, -, 0, 2
32696014, Break, 1, 1, 1
32696029, Repair, -, 0, 2
32699773, Break, 0, 1, 1
32699789, Repair, -, 0, 2
32700389, Break, 0, 1, 1
32700401, Repair, -, 0, 2
32700686, Break, 2, 1, 1
32700706, Repair, -, 0, 2
32701386, Break, 2, 1, 1
32701405, Repair, -, 0, 2
32704001, Break, 2, 1, 1
32704012, Repair, -, 0, 2
32704777, Break, 1, 1, 1
32704795, Repair, -, 0, 2
32704977, Break, 2, 1, 1
32704988, Repair, -, 0, 2
32706443, Break, 0, 1, 1
32706457, Repair, -, 0, 2
32707711, Break, 2, 1, 1
32707730, Repair, -, 0, 2
32711683, Break, 1, 1, 1
32711701, Repair, -, 0, 2
32712282, Break, 1, 1, 1
32712295, Repair, -, 0, 2
32712753, Break, 2, 1, 1
32712769, Repair, -, 0, 2
32714016, Break, 2, 1, 1
32714030, Repair, -, 0, 2
32715559, Break, 2, 1, 1
32715573, Repair, -, 0, 2
32716128, Break, 0, 1, 1
32716148, Repair, -, 0, 2
32717512, Break, 0, 1, 1
32717530, Repair, -, 0, 2
32718059, Break, 0, 1, 1
32718075, Repair, -, 0, 2
32719452, Break, 0, 1, 1
32719472, Repair, -, 0, 2
32726113, Break, 2, 1, 1
32726124, Repair, -, 0, 2
32729944, Break, 2, 1, 1
32729945, Break, 2, 2, 0
32729959, Repair, -, 1, 1
32729974, Repair, -, 0, 2
32730815, Break, 0, 1, 1
32730827, Repair, -, 0, 2
32731499, Break, 2, 1, 1
32731513, Repair, -, 0, 2
32733247, Break, 1, 1, 1
32733260, Repair, -, 0, 2
32735109, Break, 0, 1, 1
32735128, Repair, -, 0, 2
32735613, Break, 2, 1, 1
32735624, Repair, -, 0, 2
32735948, Break, 1, 1, 1
32735962, Repair, -, 0, 2
32736396, Break, 1, 1, 1
32736409, Repair, -, 0, 2
32737959, Break, 1, 1, 1
32737970, Repair, -, 0, 2
32738337, Break, 2, 1, 1
32738352, Repair, -, 0, 2
32739490, Break, 0, 1, 1
32739505, Repair, -, 0, 2
32739659, Break, 0, 1, 1
32739674, Repair, -, 0, 2
32743102, Break, 2, 1, 1
32743121, Repair, -, 0, 2
32744617, Break, 1, 1, 1
32744636, Repair, -, 0, 2
32745219, Break, 1, 1, 1
32745237, Repair, -, 0, 2
32746245, Break, 0, 1, 1
32746263, Repair, -, 0, 2
32746839, Break, 2, 1, 1
32746859, Repair, -, 0, 2
32748816, Break, 1, 1, 1
32748835, Repair, -, 0, 2
32749521, Break, 2, 1, 1
32749540, Repair, -, 0, 2
32750547, Break, 2, 1, 1
32750566, Repair, -, 0, 2
32752885, Break, 1, 1, 1
32752905, Repair, -, 0, 2
32753212, Break, 2, 1, 1
32753232, Repair, -, 0, 2
32754209, Break, 1, 1, 1
32754223, Repair, -, 0, 2
32755438, Break, 2, 1, 1
32755449, Repair, -, 0, 2
32760609, Break, 1, 1, 1
32760629, Repair, -, 0, 2
32761510, Break, 2, 1, 1
32761524, Repair, -, 0, 2
32762616, Break, 2, 1, 1
32762631, Repair, -, 0, 2
32764017, Break, 1, 1, 1
32764033, Repair, -, 0, 2
32765825, Break, 0, 1, 1
32765844, Repair, -, 0, 2
32768193, Break, 2, 1, 1
32768211, Repair, -, 0, 2
32768258, Break, 1, 1, 1
32768269, Repair, -, 0, 2
32769235, Break, 1, 1, 1
32769252, Repair, -, 0, 2
32769265, Break, 0, 1, 1
32769281, Repair, -, 0, 2
32769368, Break, 2, 1, 1
32769383, Repair, -, 0, 2
32769898, Break, 0, 1, 1
32769914, Repair, -, 0, 2
32770896, Break, 1, 1, 1
32770908, Repair, -, 0, 2
32771638, Break, 0, 1, 1
32771651, Repair, -, 0, 2
32773003, Break, 2, 1, 1
32773022, Repair, -, 0, 2
32773265, Break, 0, 1, 1
32773277, Repair, -, 0, 2
32774856, Break, 0, 1, 1
32774871, Repair, -, 0, 2
32775449, Break, 1, 1, 1
32775465, Repair, -, 0, 2
32775981, Break, 1, 1, 1
32775999, Repair, -, 0, 2
32777296, Break, 0, 1, 1
32777309, Repair, -, 0, 2
32779913, Break, 2, 1, 1
32779929, Repair, -, 0, 2
32780300, Break, 1, 1, 1
32780320, Repair, -, 0, 2
32781395, Break, 0, 1, 1
32781415, Repair, -, 0, 2
32783130, Break, 0, 1, 1
32783145, Repair, -, 0, 2
32783834, Break, 2, 1, 1
32783851, Repair, -, 0, 2
32783888, Break, 2, 1, 1
32783903, Repair, -, 0, 2
32785620, Break, 1, 1, 1
32785631, Repair, -, 0, 2
32788659, Break, 0, 1, 1
32788674, Repair, -, 0, 2
32788968, Break, 1, 1, 1
32788985, Repair, -, 0, 2
32789880, Break, 1, 1, 1
32789894, Repair, -, 0, 2
32789996, Break, 2, 1, 1
32790010, Repair, -, 0, 2
32790196, Break, 0, 1, 1
32790207, Repair, -, 0, 2
32796206, Break, 2, 1, 1
32796220, Repair, -, 0, 2
32798265, Break, 2, 1, 1
32798285, Repair, -, 0, 2
32801548, Break, 2, 1, 1
32801568, Repair, -, 0, 2
32802681, Break, 0, 1, 1
32802701, Repair, -, 0, 2
32803584, Break, 2, 1, 1
32803601, Repair, -, 0, 2
32806794, Break, 2, 1, 1
32806811, Repair, -, 0, 2
32807361, Break, 1, 1, 1
32807380, Repair, -, 0, 2
32812181, Break, 0, 1, 1
32812199, Repair, -, 0, 2
32813913, Break, 1, 1, 1
32813933, Repair, -, 0, 2
32814948, Break, 2, 1, 1
32814959, Repair, -, 0, 2
32815222, Break, 2, 1, 1
32815237, Repair, -, 0, 2
32815391, Break, 1, 1, 1
32815404, Repair, -, 0, 2
32817402, Break, 0, 1, 1
32817421, Repair, -, 0, 2
32820297, Break, 0, 1, 1
32820312, Repair, -, 0, 2
32820873, Break, 0, 1, 1
32820885, Repair, -, 0, 2
32822683, Break, 1, 1, 1
32822700, Repair, -, 0, 2
32824027, Break, 0, 1, 1
32824043, Repair, -, 0, 2
32827818, Break, 1, 1, 1
32827831, Repair, -, 0, 2
32828732, Break, 2, 1, 1
32828745, Repair, -, 0, 2
32832079, Break, 0, 1, 1
32832090, Repair, -, 0, 2
32832479, Break, 2, 1, 1
32832498, Repair, -, 0, 2
32834105, Break, 1, 1, 1
32834122, Repair, -, 0, 2
32837559, Break, 1, 1, 1
32837576, Repair, -, 0, 2
32839405, Break, 1, 1, 1
32839424, Repair, -, 0, 2
32841083, Break, 0, 1, 1
32841094, Repair, -, 0, 2
32843632, Break, 1, 1, 1
32843644, Repair, -, 0, 2
32852164, Break, 2, 1, 1
32852176, Repair, -, 0, 2
32853622, Break, 0, 1, 1
32853642, Repair, -, 0, 2
32856209, Break, 1, 1, 1
32856221, Repair, -, 0, 2
32857239, Break, 2, 1, 1
32857258, Repair, -, 0, 2
32857296, Break, 2, 1, 1
32857314, Repair, -, 0, 2
32858241, Break, 1, 1, 1
32858252, Repair, -, 0, 2
32860932, Break, 0, 1, 1
32860951, Repair, -, 0, 2
32861297, Break, 1, 1, 1
32861308, Repair, -, 0, 2
32861467, Break, 1, 1, 1
32861481, Repair, -, 0, 2
32862281, Break, 2, 1, 1
32862294, Repair, -, 0, 2
32862860, Break, 0, 1, 1
32862879, Repair, -, 0, 2
32864147, Break, 2, 1, 1
32864166, Repair, -, 0, 2
32864287, Break, 2, 1, 1
32864299, Repair, -, 0, 2
32864675, Break, 2, 1, 1
32864694, Repair, -, 0, 2
32865346, Break, 2, 1, 1
32865364, Repair, -, 0, 2
32868150, Break, 1, 1, 1
32868161, Repair, -, 0, 2
32868474, Break, 1, 1, 1
32868490, Repair, -, 0, 2
32869488, Break, 2, 1, 1
32869508, Repair, -, 0, 2
32869519, Break, 1, 1, 1
32869531, Repair, -, 0, 2
32870668, Break, 1, 1, 1
32870682, Repair, -, 0, 2
32871737, Break, 2, 1, 1
32871757, Repair, -, 0, 2
32873278, Break, 0, 1, 1
32873293, Repair, -, 0, 2
32881249, Break, 1, 1, 1
32881268, Repair, -, 0, 2
32887952, Break, 1, 1, 1
32887967, Repair, -, 0, 2
32888643, Break, 0, 1, 1
32888659, Repair, -, 0, 2
32890822, Break, 1, 1, 1
32890840, Repair, -, 0, 2
32895134, Break, 1, 1, 1
32895147, Repair, -, 0, 2
32898214, Break, 0, 1, 1
32898225, Repair, -, 0, 2
32900995, Break, 0, 1, 1
32901008, Repair, -, 0, 2
32901570, Break, 2, 1, 1
32901583, Repair, -, 0, 2
32902119, Break, 0, 1, 1
32902131, Repair, -, 0, 2
32902682, Break, 2, 1, 1
32902699, Repair, -, 0, 2
32904544, Break, 1, 1, 1
32904561, Repair, -, 0, 2
32912168, Break, 0, 1, 1
32912183, Repair, -, 0, 2
32913908, Break, 0, 1, 1
32913921, Repair, -, 0, 2
32914502, Break, 0, 1, 1
32914518, Repair, -, 0, 2
32914961, Break, 1, 1, 1
32914977, Repair, -, 0, 2
32916021, Break, 1, 1, 1
32916036, Repair, -, 0, 2
32916661, Break, 1, 1, 1
32916676, Repair, -, 0, 2
32921831, Break, 1, 1, 1
32921844, Repair, -, 0, 2
32922113, Break, 0, 1, 1
32922129, Repair, -, 0, 2
32922700, Break, 1, 1, 1
32922719, Repair, -, 0, 2
32923365, Break, 0, 1, 1
32923378, Repair, -, 0, 2
32923499, Break, 0, 1, 1
32923517, Repair, -, 0, 2
32924628, Break, 2, 1, 1
32924648, Repair, -, 0, 2
32924957, Break, 1, 1, 1
32924970, Repair, -, 0, 2
32925194, Break, 0, 1, 1
32925206, Repair, -, 0, 2
32925784, Break, 1, 1, 1
32925804, Repair, -, 0, 2
32926129, Break, 1, 1, 1
32926146, Repair, -, 0, 2
32926541, Break, 0, 1, 1
32926556, Repair, -, 0, 2
32926652, Break, 2, 1, 1
32926669, Repair, -, 0, 2
32926799, Break, 2, 1, 1
32926814, Repair, -, 0, 2
